0.04, 30, -0.0257207
0.04, 50, -0.03117809
0.04, 75, -0.03741993
0.04, 100, -0.03824052
0.04, 150, -0.03905512
0.05, 30, -0.05258334
0.05, 50, -0.02552021
0.05, 75, -0.04399582
0.05, 100, -0.04770016
0.05, 150, -0.04762227
0.06, 30, -0.08048926
0.06, 50, -0.05026521
0.06, 75, -0.03005913
0.06, 100, -0.05327574
0.06, 150, -0.05613233
0.08, 30, -0.1021392
0.08, 50, -0.1109376
0.08, 75, -0.07672542
0.08, 100, -0.05645557
0.08, 150, -0.06967612
0.12, 30, -0.1593388
0.12, 50, -0.1961323
0.12, 75, -0.1755973
0.12, 100, -0.1521805
0.12, 150, -0.08984052
