0.04, 30, 0.09533014
0.04, 50, 0.05947708
0.04, 75, 0.008695202
0.04, 100, -0.02024056
0.04, 150, -0.04389399
0.05, 30, 0.1062489
0.05, 50, 0.08762415
0.05, 75, 0.02858606
0.05, 100, -0.008625136
0.05, 150, -0.04720562
0.06, 30, 0.09711433
0.06, 50, 0.1052804
0.06, 75, 0.0460092
0.06, 100, 0.00575985
0.06, 150, -0.04725994
0.08, 30, 0.0757852
0.08, 50, 0.1157852
0.08, 75, 0.085455
0.08, 100, 0.03228256
0.08, 150, -0.04118043
0.12, 30, -0.001990204
0.12, 50, 0.08524601
0.12, 75, 0.1079749
0.12, 100, 0.08284977
0.12, 150, -0.01738728
