0.04, 30, -0.03875401
0.04, 50, -0.03744413
0.04, 75, -0.03744707
0.04, 100, -0.03997761
0.04, 150, -0.04123813
0.05, 30, -0.05001083
0.05, 50, -0.04900071
0.05, 75, -0.046249
0.05, 100, -0.04529649
0.05, 150, -0.05054908
0.06, 30, -0.06170572
0.06, 50, -0.06064437
0.06, 75, -0.05773763
0.06, 100, -0.04290295
0.06, 150, -0.05903923
0.08, 30, -0.08400477
0.08, 50, -0.08169004
0.08, 75, -0.0766967
0.08, 100, -0.0573725
0.08, 150, -0.05722202
0.12, 30, -0.1256911
0.12, 50, -0.1204581
0.12, 75, -0.1003683
0.12, 100, -0.0549316
0.12, 150, 0.03327484
