0.04, 30, -0.03874029
0.04, 50, -0.03884919
0.04, 75, -0.0375798
0.04, 100, -0.04009793
0.04, 150, -0.04154463
0.05, 30, -0.05018344
0.05, 50, -0.0490714
0.05, 75, -0.04589605
0.05, 100, -0.04561693
0.05, 150, -0.05083161
0.06, 30, -0.06210405
0.06, 50, -0.06077889
0.06, 75, -0.05798358
0.06, 100, -0.04098174
0.06, 150, -0.05934896
0.08, 30, -0.08437385
0.08, 50, -0.08191664
0.08, 75, -0.07670447
0.08, 100, -0.05664703
0.08, 150, -0.05743863
0.12, 30, -0.1261272
0.12, 50, -0.1207818
0.12, 75, -0.09951804
0.12, 100, -0.052729
0.12, 150, 0.03341198
