0.04, 30, 0.2038452
0.04, 50, 0.2293193
0.04, 75, 0.1136811
0.04, 100, 0.04795427
0.04, 150, -0.003005862
0.05, 30, 0.2038976
0.05, 50, 0.3066526
0.05, 75, 0.1970035
0.05, 100, 0.1027691
0.05, 150, 0.01569251
0.06, 30, 0.1926365
0.06, 50, 0.349861
0.06, 75, 0.2754862
0.06, 100, 0.1610656
0.06, 150, 0.03844843
0.08, 30, 0.1605831
0.08, 50, 0.3611825
0.08, 75, 0.3811271
0.08, 100, 0.2707054
0.08, 150, 0.0956732
0.12, 30, 0.07973167
0.12, 50, 0.2752348
0.12, 75, 0.437399
0.12, 100, 0.4173606
0.12, 150, 0.212858
