0.04, 30, 0.2130373
0.04, 50, 0.2668486
0.04, 75, 0.1406542
0.04, 100, 0.06681668
0.04, 150, 0.008779936
0.05, 30, 0.2155484
0.05, 50, 0.3618124
0.05, 75, 0.2614591
0.05, 100, 0.1460505
0.05, 150, 0.04161832
0.06, 30, 0.2075509
0.06, 50, 0.4001731
0.06, 75, 0.3804168
0.06, 100, 0.2412508
0.06, 150, 0.0836134
0.08, 30, 0.1781922
0.08, 50, 0.4010043
0.08, 75, 0.5204968
0.08, 100, 0.4379189
0.08, 150, 0.1946808
0.12, 30, 0.1099543
0.12, 50, 0.3050466
0.12, 75, 0.5422491
0.12, 100, 0.6241875
0.12, 150, 0.4406229
