0.04, 30, 0.19112
0.04, 50, 0.1221962
0.04, 75, 0.03739803
0.04, 100, -0.005906529
0.04, 150, -0.03964631
0.05, 30, 0.2177204
0.05, 50, 0.1853795
0.05, 75, 0.08250631
0.05, 100, 0.02066224
0.05, 150, -0.03720789
0.06, 30, 0.2197271
0.06, 50, 0.2327231
0.06, 75, 0.1282776
0.06, 100, 0.05482382
0.06, 150, -0.02980455
0.08, 30, 0.2072804
0.08, 50, 0.2891792
0.08, 75, 0.2279256
0.08, 100, 0.1224866
0.08, 150, -0.0008153057
0.12, 30, 0.1139685
0.12, 50, 0.293326
0.12, 75, 0.3357885
0.12, 100, 0.2797237
0.12, 150, 0.08038887
