0.04, 30, -0.01001341
0.04, 50, 0.06938768
0.04, 75, 0.04319693
0.04, 100, 0.005803423
0.04, 150, -0.01003448
0.05, 30, -0.004989319
0.05, 50, 0.1033004
0.05, 75, 0.1095031
0.05, 100, 0.04135219
0.05, 150, -0.009833556
0.06, 30, 0.002307644
0.06, 50, 0.1321487
0.06, 75, 0.1690356
0.06, 100, 0.08364584
0.06, 150, -0.0008154869
0.08, 30, 0.009248677
0.08, 50, 0.1613354
0.08, 75, 0.2553519
0.08, 100, 0.1696043
0.08, 150, 0.03132515
0.12, 30, -0.00782631
0.12, 50, 0.1538898
0.12, 75, 0.3116806
0.12, 100, 0.3127553
0.12, 150, 0.1267212
