0.04, 30, 0.3891772
0.04, 50, 0.5777761
0.04, 75, 0.3931868
0.04, 100, 0.255648
0.04, 150, 0.123549
0.05, 30, 0.3599111
0.05, 50, 0.5763267
0.05, 75, 0.4669086
0.05, 100, 0.3093797
0.05, 150, 0.1577844
0.06, 30, 0.326062
0.06, 50, 0.5532783
0.06, 75, 0.5021161
0.06, 100, 0.3477338
0.06, 150, 0.1799177
0.08, 30, 0.2578336
0.08, 50, 0.4746187
0.08, 75, 0.5446805
0.08, 100, 0.4090603
0.08, 150, 0.2096766
0.12, 30, 0.1369004
0.12, 50, 0.3184332
0.12, 75, 0.4805569
0.12, 100, 0.476832
0.12, 150, 0.2598181
