0.04, 30, -0.03385626
0.04, 50, -0.03818353
0.04, 75, -0.03767566
0.04, 100, -0.03915412
0.04, 150, -0.03955232
0.05, 30, -0.04397904
0.05, 50, -0.04507558
0.05, 75, -0.0474295
0.05, 100, -0.04728449
0.05, 150, -0.04898168
0.06, 30, -0.05844307
0.06, 50, -0.05947406
0.06, 75, -0.05302593
0.06, 100, -0.05721593
0.06, 150, -0.05778173
0.08, 30, -0.1048909
0.08, 50, -0.07631851
0.08, 75, -0.07275125
0.08, 100, -0.0729555
0.08, 150, -0.07781407
0.12, 30, -0.2004019
0.12, 50, -0.169183
0.12, 75, -0.1224695
0.12, 100, -0.1177944
0.12, 150, -0.1172838
