0.04, 30, 0.3332932
0.04, 50, 0.3105669
0.04, 75, 0.1670455
0.04, 100, 0.08342024
0.04, 150, 0.01798243
0.05, 30, 0.3312208
0.05, 50, 0.421807
0.05, 75, 0.2868811
0.05, 100, 0.1657103
0.05, 150, 0.05056449
0.06, 30, 0.306154
0.06, 50, 0.4707755
0.06, 75, 0.4103229
0.06, 100, 0.2587619
0.06, 150, 0.09431849
0.08, 30, 0.2386538
0.08, 50, 0.4664797
0.08, 75, 0.5594679
0.08, 100, 0.4590819
0.08, 150, 0.2062878
0.12, 30, 0.136999
0.12, 50, 0.3473364
0.12, 75, 0.5817746
0.12, 100, 0.6510082
0.12, 150, 0.4535526
