0.04, 30, -0.01028139
0.04, 50, 0.04223661
0.04, 75, 0.04409594
0.04, 100, 0.001990032
0.04, 150, -0.01049591
0.05, 30, -0.01234807
0.05, 50, 0.06181603
0.05, 75, 0.1250238
0.05, 100, 0.05347
0.05, 150, -0.01046359
0.06, 30, -0.008286782
0.06, 50, 0.08599529
0.06, 75, 0.1852238
0.06, 100, 0.1125904
0.06, 150, 0.01191608
0.08, 30, -0.00413825
0.08, 50, 0.1158117
0.08, 75, 0.2641459
0.08, 100, 0.2182094
0.08, 150, 0.06338116
0.12, 30, -0.01635059
0.12, 50, 0.1228478
0.12, 75, 0.3111897
0.12, 100, 0.3603574
0.12, 150, 0.1860029
