0.04, 30, 0.1863529
0.04, 50, 0.1179589
0.04, 75, 0.03792029
0.04, 100, -0.006259256
0.04, 150, -0.03926135
0.05, 30, 0.2086807
0.05, 50, 0.1889147
0.05, 75, 0.08323372
0.05, 100, 0.01814899
0.05, 150, -0.03859259
0.06, 30, 0.2116651
0.06, 50, 0.2329855
0.06, 75, 0.1317929
0.06, 100, 0.05135416
0.06, 150, -0.03250999
0.08, 30, 0.1956913
0.08, 50, 0.2804624
0.08, 75, 0.2224403
0.08, 100, 0.1168821
0.08, 150, -0.005978308
0.12, 30, 0.1051062
0.12, 50, 0.2824932
0.12, 75, 0.331278
0.12, 100, 0.2741097
0.12, 150, 0.07661831
