0.04, 30, -0.02110119
0.04, 50, -0.03427046
0.04, 75, -0.03341043
0.04, 100, -0.03782512
0.04, 150, -0.03928008
0.05, 30, -0.03855417
0.05, 50, -0.02826645
0.05, 75, -0.04320732
0.05, 100, -0.04357902
0.05, 150, -0.04663315
0.06, 30, -0.05860385
0.06, 50, -0.03399174
0.06, 75, -0.03342802
0.06, 100, -0.05039384
0.06, 150, -0.0534687
0.08, 30, -0.06351512
0.08, 50, -0.03696418
0.08, 75, -0.03656186
0.08, 100, -0.03503063
0.08, 150, -0.04927666
0.12, 30, -0.1089913
0.12, 50, -0.03816155
0.12, 75, -0.03599495
0.12, 100, -0.0342429
0.12, 150, -0.03130424
