0.04, 30, 0.3243559
0.04, 50, 0.3816899
0.04, 75, 0.2335196
0.04, 100, 0.1375076
0.04, 150, 0.05301394
0.05, 30, 0.3134186
0.05, 50, 0.4470473
0.05, 75, 0.3392724
0.05, 100, 0.2112832
0.05, 150, 0.0867688
0.06, 30, 0.2704378
0.06, 50, 0.4654501
0.06, 75, 0.4255726
0.06, 100, 0.2838846
0.06, 150, 0.123453
0.08, 30, 0.2118845
0.08, 50, 0.4292524
0.08, 75, 0.5168881
0.08, 100, 0.4042245
0.08, 150, 0.1942793
0.12, 30, 0.1089424
0.12, 50, 0.3054416
0.12, 75, 0.510797
0.12, 100, 0.5292505
0.12, 150, 0.3154673
