50,4,0.0039808
50,6,-0.028092
50,8,-0.060195
50,10,-0.09883
50,12,-0.13902
50,14,-0.23034
50,16,-0.2634
50,18,-0.29646
50,20,-0.32951
50,22,-0.36256
50,24,-0.39562
50,26,-0.42867
50,28,-0.46173
50,30,-0.49478
50,32,-0.52783
50,34,-0.56089
75,4,0.049099
75,6,0.050055
75,8,0.01159
75,10,-0.023314
75,12,-0.054931
75,14,-0.098059
75,16,-0.15275
75,18,-0.29185
75,20,-0.32948
75,22,-0.36254
75,24,-0.39559
75,26,-0.42865
75,28,-0.4617
75,30,-0.49476
75,32,-0.52781
75,34,-0.56086
100,4,0.074507
100,6,0.11883
100,8,0.10343
100,10,0.058227
100,12,0.018351
100,14,-0.01177
100,16,-0.040654
100,18,-0.089482
100,20,-0.15301
100,22,-0.26461
100,24,-0.39556
100,26,-0.42862
100,28,-0.46167
100,30,-0.49472
100,32,-0.52778
100,34,-0.56083
150,4,0.0059347
150,6,0.11218
150,8,0.17206
150,10,0.17815
150,12,0.13776
150,14,0.087114
150,16,0.043969
150,18,0.010469
150,20,-0.0023763
150,22,-0.0027758
150,24,-0.033835
150,26,-0.14103
150,28,-0.28666
150,30,-0.49468
150,32,-0.52773
150,34,-0.56078
210,4,-0.0097228
210,6,0.031808
210,8,0.10978
210,10,0.17626
210,12,0.20953
210,14,0.21224
210,16,0.17676
210,18,0.12273
210,20,0.075317
210,22,0.03674
210,24,0.0091004
210,26,-0.0021447
210,28,-0.0021507
210,30,-0.0023209
210,32,-0.0941
210,34,-0.23985
250,4,-0.024186
250,6,-0.0002926
250,8,0.045458
250,10,0.10433
250,12,0.15999
250,14,0.19561
250,16,0.20865
250,18,0.19335
250,20,0.15208
250,22,0.10125
250,24,0.058253
250,26,0.02517
250,28,0.0037015
250,30,-0.0020609
250,32,-0.0020732
250,34,-0.0031009
298,4,-0.031155
298,6,-0.0022419
298,8,0.010237
298,10,0.047228
298,12,0.093118
298,14,0.13743
298,16,0.16637
298,18,0.179
298,20,0.1705
298,22,0.13964
298,24,0.093561
298,26,0.05276
298,28,0.021864
298,30,0.0024296
298,32,-0.0020294
298,34,-0.0020374
1000,4,-0.065119
1000,6,-0.073038
1000,8,-0.028689
1000,10,-0.0066397
1000,12,-0.003049
1000,14,-0.0024069
1000,16,-0.0022843
1000,18,-0.0022046
1000,20,-0.0021674
1000,22,-0.0021487
1000,24,-0.0021453
1000,26,-0.0021335
1000,28,-0.0021445
1000,30,-0.0021504
1000,32,-0.00214
1000,34,-0.0021491
