0,4.1703,12.807,-5.4153,0.22423,0.24149,0.3037
0.002791,4.1732,12.915,-5.338,0.22433,0.24146,0.30365
0.0055821,4.2107,13.005,-5.3503,0.22442,0.24145,0.3036
0.0083731,4.2498,13.081,-5.3636,0.22451,0.24145,0.30355
0.011164,4.2767,13.162,-5.3945,0.2246,0.24145,0.3035
0.013955,4.316,13.246,-5.3985,0.22468,0.24145,0.30345
0.016746,4.3642,13.333,-5.3698,0.22478,0.24143,0.30341
0.019537,4.4105,13.423,-5.3523,0.22487,0.24142,0.30338
0.022328,4.422,13.511,-5.3541,0.22496,0.24142,0.30333
0.025119,4.4242,13.614,-5.3072,0.22506,0.24141,0.30329
0.02791,4.435,13.696,-5.2972,0.22516,0.2414,0.30326
0.030701,4.4285,13.779,-5.3217,0.22526,0.2414,0.30321
0.033492,4.4236,13.855,-5.3303,0.22537,0.2414,0.30317
0.036283,4.4488,13.93,-5.334,0.22546,0.24139,0.30314
0.039074,4.4702,14.011,-5.3135,0.22556,0.24138,0.3031
0.041866,4.7628,14.423,-5.3911,0.22616,0.24134,0.30289
0.044657,4.7547,14.493,-5.3524,0.22627,0.24133,0.30287
0.047448,4.7683,14.575,-5.3024,0.22639,0.24131,0.30284
0.050239,4.7851,14.646,-5.2739,0.2265,0.24129,0.30281
0.05303,4.8649,14.749,-5.3647,0.22671,0.24128,0.30276
0.055821,4.9215,14.803,-5.411,0.22681,0.24129,0.30273
0.058612,4.9174,14.854,-5.4504,0.22692,0.2413,0.30271
0.061403,4.9123,14.906,-5.4832,0.22702,0.2413,0.30268
0.064194,4.9425,14.957,-5.5312,0.22713,0.2413,0.30265
0.066985,4.9625,15.034,-5.4772,0.22724,0.24129,0.30264
0.069776,4.9955,15.087,-5.487,0.22735,0.24128,0.30262
0.072567,5.0444,15.121,-5.493,0.22745,0.24127,0.30261
0.075358,5.0999,15.163,-5.5199,0.22756,0.24127,0.30259
0.078149,5.1624,15.212,-5.4809,0.22765,0.24126,0.30259
0.08094,5.1642,15.281,-5.4068,0.22776,0.24125,0.30258
0.083731,5.2222,15.322,-5.4178,0.22786,0.24125,0.30257
0.086522,5.245,15.373,-5.4092,0.22797,0.24126,0.30257
0.089313,5.2758,15.407,-5.4209,0.22808,0.24125,0.30256
0.092104,5.2864,15.453,-5.4059,0.22819,0.24124,0.30255
0.094895,5.3492,15.47,-5.4355,0.2283,0.24123,0.30254
0.097687,5.3752,15.507,-5.4745,0.22841,0.24123,0.30253
0.10048,5.7569,15.052,-5.7638,0.22854,0.24117,0.30236
0.10327,5.472,15.545,-5.5948,0.2286,0.24126,0.30252
0.10606,5.4932,15.582,-5.6133,0.22869,0.24127,0.30253
0.10885,5.5174,15.588,-5.617,0.22879,0.24127,0.30253
0.11164,5.5213,15.606,-5.6128,0.2289,0.24127,0.30253
0.11443,5.5796,15.632,-5.5709,0.229,0.24125,0.30254
0.11722,5.625,15.663,-5.5566,0.2291,0.24124,0.30254
0.12001,5.6471,15.692,-5.5103,0.22921,0.24122,0.30256
0.12281,5.6651,15.715,-5.4835,0.22931,0.24122,0.30257
0.1256,5.7368,15.718,-5.486,0.2294,0.24123,0.30258
0.12839,5.7894,15.72,-5.5017,0.22949,0.24124,0.3026
0.13118,5.8337,15.72,-5.491,0.22959,0.24124,0.30262
0.13397,5.8731,15.715,-5.5448,0.22968,0.24124,0.30263
0.13676,5.924,15.714,-5.6129,0.22977,0.24126,0.30264
0.13955,6.3866,15.194,-5.964,0.22989,0.2412,0.30248
0.14234,6.3992,15.174,-5.9685,0.22999,0.24119,0.3025
0.14513,6.4254,15.176,-5.9454,0.23007,0.2412,0.30252
0.14793,6.4792,15.171,-5.9491,0.23016,0.24121,0.30255
0.15072,6.5374,15.156,-5.9745,0.23024,0.24122,0.30258
